id,record_Number,account_number,account_type,account_limit,account_open_date,account_balance
01JAQ4GDH7560V6ZDDPW7D9D9N,667,c6be30356af4c0f6141afbc302f775f4e87ab421,credit,Account exceeded transaction limit,4/29/2024,2267.71
01JAQ4GDH8HVZH5VAVVQT32JS4,668,241d5d87597def059f5ab7a0e9853782024d223e,checking,Account exceeded transaction limit,7/26/2024,5463.16
01JAQ4GDH9PXBJR1RTKNFWMZ9E,669,932cbb5f1fc7a61b6499d970f95aa3543ccc3ba6,checking,Account exceeded transaction limit,10/13/2024,1106.62
01JAQ4GDH9YPGE8FKSX2XT71P0,670,8619b6c2210235a09907c24985e0db18699018cd,investment,Account temporarily restricted due to security concerns,12/24/2023,4877.08
01JAQ4GDHA8WD4H94EQ9Y6FNCH,671,d8383f11f60a249a8df361f909b92dd32646cc86,savings,Account exceeded transaction limit,10/6/2024,7314.55
01JAQ4GDHARVPEBFB1ZMA8BCRM,672,2e32582a524c2eb2dcf339d43568e65aeb59cd91,savings,Account under review for suspicious activity,5/1/2024,5794.42
01JAQ4GDHB0Y1FVCN5BHC1MJQW,673,47efee564f34ddf56efcb0cdf9ee6d555cba2ab9,savings,Account exceeded transaction limit,10/27/2023,269.5
01JAQ4GDHBDVQZ82HVWC9M0HN8,674,8b6af80a438919d10bc810bfe4cd1c0f984bd4ee,investment,Account exceeded transaction limit,7/29/2024,5408.86
01JAQ4GDHCJTR9KFS6EQDP2WM2,675,f035799203a75f73344ecce041fe5360fca4f4a1,savings,Account exceeded transaction limit,10/19/2024,5092.8
01JAQ4GDHDEM9AKVPFTG9PF0T4,676,20a569d278b464f6066f26a1d78a6adedb97103f,credit,Account temporarily restricted due to security concerns,3/28/2024,2369.57
01JAQ4GDHEP5C3TE5T7727V3YY,677,6699b98f6dc1847508d062c3345094789463faca,investment,Account under review for suspicious activity,8/14/2024,5035.6
01JAQ4GDHET5RZXD4HFWQ7W27Z,678,1be96706cf3346fd03fa8aa7e654c7cd3240362f,credit,Account exceeded transaction limit,10/21/2023,8938.58
01JAQ4GDHFQQ8AW2E8D5WD5JZP,679,b3453a773c5dd6091c30dd409ddc61c78e50c8dd,checking,Account under review for suspicious activity,2/29/2024,25.21
01JAQ4GDHGXM2SEKZCM3RGR25C,680,b38b9c85e77d86a45a4a353d4396ae3d0682e03a,credit,Account temporarily restricted due to security concerns,12/25/2023,2501.48
01JAQ4GDHGGTRK3EQ9KEFWJZ81,681,e560eee914602d5c26e0139d351cb93af57aa5c2,checking,Account exceeded transaction limit,12/15/2023,3714.15
01JAQ4GDHHVRET9ASV5Z83ZPPP,682,d9d2eb0c2acbbd146a05ef8d471f56c90081938e,checking,Account under review for suspicious activity,12/8/2023,9880.86
01JAQ4GDHHMB3B67A330VF70RK,683,c722d244693eb3aa8106513668e6a305f69907c8,credit,Account temporarily restricted due to security concerns,9/1/2024,362.99
01JAQ4GDHJ7E5V092363VKGN3Y,684,d8e666d5701937e5e1c31dacae09105c8ee1037f,checking,Account temporarily restricted due to security concerns,12/3/2023,3799.75
01JAQ4GDHJPRDDA64QA031WXSX,685,55572e44988ab272ece00c71dcbe9fb9e671e3ba,investment,Account exceeded transaction limit,1/6/2024,1865.49
01JAQ4GDHKSW6P6VQA1G8R2N11,686,52d9d26e10270d3d526bfa15aee13bbcc7784d1f,credit,Account exceeded transaction limit,3/21/2024,7343.44
01JAQ4GDHKAZRCF7EXPA56SCQC,687,422c74617f1bcb828dcf54262aac10e4b56e64f3,checking,Account under review for suspicious activity,7/31/2024,59.23
01JAQ4GDHMB1SWS1WN992F1YSP,688,9cf7b8d2f85b2da37d6a9827a3e393c778e69d70,credit,Account under review for suspicious activity,8/25/2024,9853.87
01JAQ4GDHMBAZ0JQF12X48H74J,689,9015e9171c6ceb14b3c67e32762b7882152a36bb,credit,Account under review for suspicious activity,10/11/2024,2791.68
01JAQ4GDHNA7M1ZCKXJMYDAWA7,690,f230fe9225efd044e06bb8500bc6c89b4dc0d82d,investment,Account exceeded transaction limit,6/11/2024,2485.61
01JAQ4GDHPF7KGNN7FHMR5JZNX,691,c4a3427ec85a78852a8682bed6e8312a90fc8e29,savings,Account under review for suspicious activity,9/6/2024,4696.68
01JAQ4GDHPP2S7PYYY9HBV5KZR,692,b65ceab3641e7e9ac55b8d04dbc8409b909a657e,checking,Account exceeded transaction limit,8/3/2024,6762.33
01JAQ4GDHQKHBJYKX6W8QTWBD8,693,6d10e32705f517ad325924418975cc3eeeb3e37c,savings,Account under review for suspicious activity,12/23/2023,4758.91
01JAQ4GDHQZF6XRDRV8KFP9KF5,694,0658edc987e64b407af4cb655e06cee0779f076a,credit,Account exceeded transaction limit,6/13/2024,8474.42
01JAQ4GDHR7C8X6KKXRWH3DAKQ,695,60e76cf77bd4dc49843f7f10e66a02f485e1d095,investment,Account exceeded transaction limit,2/22/2024,6303.96
01JAQ4GDHRVB3J3WQE0S61BCZW,696,f03d579f06246674b8900ba26d4b3132f1f5b2d6,savings,Account temporarily restricted due to security concerns,9/14/2024,322.22
01JAQ4GDHSG529701JF0PWM1JV,697,686052411a946d8bf78f22e3fa4892cd06adba95,credit,Account temporarily restricted due to security concerns,12/11/2023,7397.04
01JAQ4GDHSJJSXVSJ15TPX7Z8S,698,341970a20adbbaf76f38f60f6cb76d77f2bcdb21,investment,Account exceeded transaction limit,11/23/2023,9704.18
01JAQ4GDHTFW5Y7H4EZR10DWCD,699,60476c75020117173a84e51ba65eece0a8ae1aeb,checking,Account under review for suspicious activity,9/19/2024,5435.59
01JAQ4GDHTPZ68C81YBVYQFDBM,700,4bc046ef09b36cc5f5fd89df3573e4bf2fa00cca,investment,Account exceeded transaction limit,1/2/2024,8345.42
01JAQ4GDHVCTBG508S9NE4EHHY,701,578c3e7a49ca008ff1249fe99fedde0078452ad0,checking,Account exceeded transaction limit,5/26/2024,3398.33
01JAQ4GDHWCQYWD4BGD22HXFJ9,702,acd1ab19ea6973a5849476befe810803ceb4082b,credit,Account exceeded transaction limit,3/6/2024,8337.57
01JAQ4GDHW9X8V97ZC749AE9VA,703,51957c56aa49d90a29b4562e25670d1bf2462e78,credit,Account exceeded transaction limit,4/19/2024,6343.5
01JAQ4GDHXBPNNZ5C6AW2YRQFC,704,6353dab19b46c2bbb777889edd42c070cd67e490,credit,Account exceeded transaction limit,2/4/2024,7217.79
01JAQ4GDHX1SR2YESFQPVS7QVZ,705,a3ea59e269b58513c31d9a0a055241b36163713c,credit,Account exceeded transaction limit,12/17/2023,1559.03
01JAQ4GDHYW0VC7WYBS16ZKQER,706,e99f1bf92a37ed3236add8ea07869d8d3a0800e9,investment,Account under review for suspicious activity,8/13/2024,6045.87
01JAQ4GDHYF4Z7PF0AFJJT82GN,707,98229878430c0a82dd6e89d0b1a2760cabbddc9f,credit,Account exceeded transaction limit,3/18/2024,5018.64
01JAQ4GDHZ68N10FY4TV9JZEYH,708,d8568e47a64028c09f3fb42203b7d2cd06ef680f,credit,Account temporarily restricted due to security concerns,7/9/2024,9585.16
01JAQ4GDHZ63KC93Q0HZZTK61J,709,58a4d7dd7d6d4a03811f5e49e8bb0c995cfa7dc9,investment,Account exceeded transaction limit,3/24/2024,332.47
01JAQ4GDJ0535YDBH037R1AMGJ,710,a85d815bb3bce176f3de541ce445c60f6caea591,savings,Account exceeded transaction limit,10/13/2024,8769.38
01JAQ4GDJ06JQAR666CHJVSCF5,711,1b7b79877907a3cb2602b94dc4d444eadfe70036,investment,Account under review for suspicious activity,4/17/2024,8250.68
01JAQ4GDJ1TCVRS7T3BF37SF7K,712,9475479d6a56755389fba1d0271034c22bb5f0c1,investment,Account exceeded transaction limit,9/2/2024,9350.48
01JAQ4GDJ2JXXC5HR4JWHVPB3B,713,e66e309e725cf3992b4b29244553f111f42bffa0,credit,Account under review for suspicious activity,4/14/2024,3693.93
01JAQ4GDJ2YWV4W2QDZG77B9ZH,714,373d6fe8c8660afdba13ccd33502ec1fdac19747,investment,Account under review for suspicious activity,8/11/2024,7819.29
01JAQ4GDJ3F2AZ384401D8F66N,715,49d263f2fec3b09f4c976f99185003ac44b0eafc,checking,Account exceeded transaction limit,11/9/2023,6990.86
01JAQ4GDJ3FFCNA983ZF84JFH0,716,cc2877169ed7e8444590c389bcc31ed54cbddb94,checking,Account exceeded transaction limit,6/17/2024,6428.87
01JAQ4GDJ4Y17C8HVCK8C3MK11,717,8e74760b11caddf2c4c4f8aa0936a2bd963b371f,credit,Account exceeded transaction limit,2/4/2024,7351.15
01JAQ4GDJ4K3X7AJJ5TGY6RYX7,718,349be9f11a750f17cfb36bc6ab1dff0610bbe3b1,checking,Account temporarily restricted due to security concerns,8/26/2024,3969.16
01JAQ4GDJ5KAE5CZ68EJW0W8QX,719,e68a0c68373af0b0aaa269ea7b8fa1c9ea52951c,investment,Account exceeded transaction limit,11/13/2023,3202.62
01JAQ4GDJ5D0XTRBVDGVAQH7V4,720,56820309aeac94787b2e68906f9a4ae4e81f3641,investment,Account under review for suspicious activity,9/8/2024,1893.09
01JAQ4GDJ6CH9D4GVHMRB64WH7,721,d32ba87b4dcc8a4073f564a24f016d80e2901bc3,investment,Account under review for suspicious activity,1/10/2024,1300.52
01JAQ4GDJ64RQWHZCX370FVBBC,722,b19baf3bd84005263fef3455bbd71cc88be9931a,investment,Account exceeded transaction limit,7/16/2024,7885.85
01JAQ4GDJ73CJTS3D4BEEZYFMW,723,e4d84bf7e40b16c25aa970e1a3b90aa22aa2dc18,credit,Account temporarily restricted due to security concerns,10/21/2023,3809.01
01JAQ4GDJ8W8SYF3NG90N8H7D1,724,a80ff3a8f8b3798f4d36247d0f9bbc6615ee3f63,savings,Account exceeded transaction limit,7/8/2024,2363.6
01JAQ4GDJ8B5CXM9TCZ3SF8S2Y,725,937887aa5cde43c71c9c144e808dd45f3a7e141a,checking,Account under review for suspicious activity,4/10/2024,1152.94
01JAQ4GDJ982VWVC1H61X25NBC,726,2ec42f6074283f59eaacceb0cabc1df4c02da794,investment,Account exceeded transaction limit,8/13/2024,4871.81
01JAQ4GDJ9PWBAQB72JS9NBH91,727,f734b752b84347ce3ac0d30b5a01012a7626411d,savings,Account exceeded transaction limit,9/4/2024,8359.28
01JAQ4GDJAVM0XQMM39NJ9DWZ9,728,474d86f9eda897ffbe870970bde3d96b1b102ea5,checking,Account exceeded transaction limit,4/30/2024,9683.28
01JAQ4GDJAK6YP6JH68M0VG18P,729,8ad07ae0d66717fec70ec783388c7b1f7e959ab9,investment,Account under review for suspicious activity,8/7/2024,5119.09
01JAQ4GDJBCJGNMSHJ813G2GFG,730,53f7f1923f952f0289894695166f7929b415a608,checking,Account exceeded transaction limit,6/21/2024,9780.49
01JAQ4GDJB9GWGMPMRJTMS43JZ,731,3afac38eadc1626abb20106f15a2bd5d9ecad68c,credit,Account under review for suspicious activity,8/27/2024,1218.61
01JAQ4GDJCKNDQG6S2FKAC4XJK,732,e3281c13f20dbe35514f29ff5979e78bfab5a45a,checking,Account exceeded transaction limit,2/6/2024,4403.61
01JAQ4GDJC69VD89GE0KZ58QNH,733,63e5db837a9e83d24ffa6d86fb8faf534060a07e,credit,Account under review for suspicious activity,4/18/2024,1250.28
01JAQ4GDJD33CZ8MXQTNY6AK28,734,c2ee710851b0133b2de5ad32cf2b90b34123eab5,savings,Account under review for suspicious activity,6/8/2024,9412.88
01JAQ4GDJETMMARQJ3QFXFVY02,735,366e8a6707c82f646f603d12e0a7abbd3c36a3ab,investment,Account under review for suspicious activity,10/15/2024,3223.06
01JAQ4GDJEE4NH5GM5ZDFQW39B,736,d4b6dcdf104c5fa183d6b9580771142c239102ac,checking,Account under review for suspicious activity,11/17/2023,4334.88
01JAQ4GDJF0C45AKF8ZTW7J38J,737,7095231b7d510879f141653b2af82e0aa6dfaa8c,investment,Account temporarily restricted due to security concerns,8/5/2024,1386.23
01JAQ4GDJFSFAT0HDPHF9CAEK7,738,170693c57202e95a11e138ee6ba58920b16cd4d9,credit,Account exceeded transaction limit,7/9/2024,4656.54
01JAQ4GDJGM3748SFAFGHR20DC,739,0b09eb5c94353dbf463a97ad1d55651ba5e78b4b,checking,Account under review for suspicious activity,2/12/2024,3062.91
01JAQ4GDJG7GWJ4NAKB438RDYE,740,45ef77a7208d4ac90ac086ae7c960bb04614cb9a,checking,Account under review for suspicious activity,9/30/2024,8840.45
01JAQ4GDJHYWBXZJP621JSD067,741,fd8869143d5e811f2c458a2cb7b0d0a68fd8b153,credit,Account under review for suspicious activity,3/30/2024,7317.0
01JAQ4GDJH8WNH1EDPK1E2XTQV,742,838b614fc6ed860d9b8bc277262a472dd7082e31,credit,Account temporarily restricted due to security concerns,6/5/2024,782.46
01JAQ4GDJJV7TG01S25X2PS8VE,743,5d2939407c5ae24aa8fc65283bc67fb197ec0b68,savings,Account exceeded transaction limit,3/2/2024,1086.88
01JAQ4GDJJ47A453XH6VYQZE75,744,d9511637bc512f615b7c289fc4bfec11fb9fe884,investment,Account under review for suspicious activity,7/22/2024,8929.06
01JAQ4GDJKMCH7HYSVTXQNGRG6,745,6d4c1414bfeb62e69a5f89a9b2329e79e530617c,checking,Account exceeded transaction limit,1/26/2024,6414.58
01JAQ4GDJMYV38G3BN2S1EC52W,746,bd64bed3183578a3e318eab87bfa1e4bc1fda051,investment,Account exceeded transaction limit,1/5/2024,7930.18
01JAQ4GDJMD4B34SPX8G864HN0,747,d4c5c85c5957cda0b6cbd291ecca2604d16c2c1f,investment,Account under review for suspicious activity,2/17/2024,4960.87
01JAQ4GDJNSDNGWXNQQJN9Y37X,748,81226af5f926c25d2d2d7a0cf22fb2a73371a0f6,checking,Account temporarily restricted due to security concerns,10/24/2023,8041.87
01JAQ4GDJNYSDNQGBK3A0856QC,749,14309b8f7c13dfdb064d21862b996aa607514c43,credit,Account temporarily restricted due to security concerns,4/3/2024,628.65
01JAQ4GDJPWT8RHBY09BRPSRAJ,750,ff051507e63998c7f36d380255ec3badf520d6c5,investment,Account under review for suspicious activity,7/4/2024,5123.1
01JAQ4GDJPJVK85PJ5J3RD3HS7,751,bf10fb8b13f0a6006d15a96158f2c1ce9335e243,credit,Account under review for suspicious activity,6/24/2024,7423.43
01JAQ4GDJQCY6MGZ173DX7429Y,752,3e5488e4487c27361fb6d99681defb502f95f79b,investment,Account exceeded transaction limit,10/8/2024,2551.87
01JAQ4GDJQ1H5K4RCDPH2S35RJ,753,ef055d4a0f417c25c4f805929016e58c499873e9,checking,Account temporarily restricted due to security concerns,8/30/2024,6058.8
01JAQ4GDJRCA67WKKT6M29SEGQ,754,2209f5e8ff34d2fcb2e6146ca9d770b07e010e37,investment,Account exceeded transaction limit,3/4/2024,256.82
01JAQ4GDJR5BAJT0QZQ2PW9EJP,755,01d8c32a327b758c4c9f71d008ab719393d20105,investment,Account exceeded transaction limit,4/16/2024,1537.53
01JAQ4GDJSX0YMQXPE8VBVTXTR,756,1a50522afe74046524d6511ce48aa089c7b5503f,checking,Account temporarily restricted due to security concerns,8/24/2024,6545.18
01JAQ4GDJS50ASE8T86NWRHWET,757,30d5420b1350587f9dfdfee574c3c571229893e6,credit,Account temporarily restricted due to security concerns,1/20/2024,2602.34
01JAQ4GDJTN3D6HV2MFKVRE3HP,758,ff1ffb29be4e883d00dff22632f03f657516c8bb,investment,Account exceeded transaction limit,8/11/2024,4520.03
01JAQ4GDJV070YCA3Y5TSEY2PF,759,2a93c4c034122bb5f3a396c011ae2aacc8be620f,savings,Account under review for suspicious activity,3/31/2024,8539.67
01JAQ4GDJVCFQC7QERSPZBZN2F,760,02528ea32784007b6c0e080405e545fa3dacd1df,checking,Account temporarily restricted due to security concerns,11/20/2023,98.53
01JAQ4GDJW4BJMVJ2GPYX35EB9,761,6eb1eda01debfefb9c7f8e6ef44ace995e8b59d9,checking,Account under review for suspicious activity,2/25/2024,2573.9
01JAQ4GDJW8PJJDV3F3R86TYPR,762,09aace2523f89b34d8842978624b37a2561fa18c,checking,Account under review for suspicious activity,7/11/2024,2911.18
01JAQ4GDJX7X50XG6M611NGF4T,763,da21c191c130105b52c2e4fe06eaf6fb28a6d8be,savings,Account exceeded transaction limit,12/27/2023,3912.6
01JAQ4GDJXM2WXRHPBF9N626NP,764,2a092ebcd4806d1fa9ea377cee72bd02054003b3,investment,Account under review for suspicious activity,11/8/2023,1362.51
01JAQ4GDJY171AJWEWS9VADYTV,765,f91e4e0a6591bd2a67fd1e78d9dbe442875429d2,credit,Account exceeded transaction limit,9/9/2024,8834.9
01JAQ4GDJYY08EYZ77WWHFYH4V,766,49db0c6330f83badc91d2497c92de6d9a8b6ffa1,savings,Account under review for suspicious activity,9/8/2024,4567.4
01JAQ4GDJZ0VSYZWK9VXNHDN17,767,197a80695ca8e89da966c2d7d7a5ba7f8868a664,savings,Account exceeded transaction limit,10/2/2024,9927.05
01JAQ4GDJZSFKF1KSN14QD5JPH,768,174e0e744a9ac9ca94887be35edc9fe2823ede9a,savings,Account exceeded transaction limit,2/27/2024,3228.63
01JAQ4GDK0P0SZQCT8PKSPSYHJ,769,4c83ffa6af5f7b00645404eac74c22a6083170ce,checking,Account exceeded transaction limit,4/9/2024,6591.77
01JAQ4GDK1K3PN20P7B8BENH14,770,2aec4e281806935668db02ddffa55697a930adf4,savings,Account temporarily restricted due to security concerns,11/18/2023,2438.57
01JAQ4GDK1KW7N7G5YJJH2ZCRY,771,102a794070c489de3ab46da974066c06aabdd141,checking,Account under review for suspicious activity,11/13/2023,2813.58
01JAQ4GDK22A73S1KVZEMT2JXS,772,6b7947113f4ad7c37122a81021b439a09e0d95f9,savings,Account under review for suspicious activity,8/13/2024,8266.85
01JAQ4GDK2QPB5S1EPMPDQPYNZ,773,a62dc42517efe78f4450d886048a7c8b90265538,savings,Account exceeded transaction limit,7/11/2024,6874.59
01JAQ4GDK36M8PN06XCP7F7VSS,774,e83cddfab4e994f34220edd6c8029b8aee8f5930,savings,Account exceeded transaction limit,1/23/2024,8370.54
01JAQ4GDK3A9QTCYZZRCWTZHC3,775,08c5ecdbce2862c0c5ee55b6bb53fccb92cc0420,investment,Account temporarily restricted due to security concerns,6/20/2024,8657.32
01JAQ4GDK4EAHDG5YC0GDFAXBG,776,4a8c701294a37b0505f8ecfe43acd8147c334307,checking,Account exceeded transaction limit,8/18/2024,5466.63
01JAQ4GDK44D1P8S35AF4V926G,777,1a9530aa8d75b424cd8194f94dd8bd6b2c1f5042,checking,Account under review for suspicious activity,1/30/2024,3880.6
01JAQ4GDK5MQ1BSD9AZR7Z4R6X,778,8b164b30213034633831c1efe4245008f989fe42,checking,Account exceeded transaction limit,12/13/2023,6105.79
01JAQ4GDK6RRZVKF0HPB7RTSBT,779,963f6c223b09c4f3517bb324d3e16bb17574c79a,savings,Account exceeded transaction limit,1/19/2024,5544.73
01JAQ4GDK6FQAG3H7EMWN1K3VD,780,dd11ef571019194a7ad448b0fe4eaa73b19abffc,credit,Account exceeded transaction limit,12/22/2023,9923.64
01JAQ4GDK7B0RR2V0NT70CRB20,781,f10b21872ff3f9156307ff1222c4c3f30f1df134,checking,Account under review for suspicious activity,7/14/2024,4764.68
01JAQ4GDK72KCH00CES7J6ETCM,782,a5d167889915a79f1c5ecb340194fa4d9dc5f201,savings,Account exceeded transaction limit,11/9/2023,9374.19
01JAQ4GDK8P6D6TR806Y2YVME7,783,f448cd27ecd592e6b95508a43f97cbf198295f2b,savings,Account exceeded transaction limit,11/24/2023,9996.27
01JAQ4GDK8XGSRC5KWC75GR9CX,784,10e33534f3ac6e59a1409ea2651a7b78531bb8aa,credit,Account temporarily restricted due to security concerns,4/4/2024,9785.89
01JAQ4GDK96J8S80GYZPTG1AXS,785,2ad9056745b5044bdd7772020a86ff8f4808241b,investment,Account temporarily restricted due to security concerns,4/18/2024,7814.52
01JAQ4GDK90ZK7P9HG028TG3BN,786,65e68821efeb8f01654a718df86f3055d4702eb0,investment,Account under review for suspicious activity,2/7/2024,3533.86
01JAQ4GDKAKTQX2QPXM8YQ1EBD,787,41fc736a955c4296a9532401031b4ecb568b16d3,credit,Account temporarily restricted due to security concerns,11/26/2023,3410.7
01JAQ4GDKAYVHVH0W1QX055C4K,788,70aba841969303094c2ab9f8eac8f91382a74ded,savings,Account temporarily restricted due to security concerns,2/11/2024,1106.26
01JAQ4GDKBZBV8TYW1GEEB6TQQ,789,846ab37a9757e31fc1be2dfb14221ce60086c40a,credit,Account temporarily restricted due to security concerns,3/14/2024,7769.4
01JAQ4GDMTB096Q3JAXZQTB1GY,790,8dbd4d3e71ae34bf983920b884bd5fbe1cba2edf,savings,Account temporarily restricted due to security concerns,11/3/2023,9053.41
01JAQ4GDMT3C6X0GTHKND8QP0T,791,fb6a839d09cd7d175328a6a56651316aac824d61,savings,Account temporarily restricted due to security concerns,11/7/2023,1999.56
01JAQ4GDMVDKWC9ZW2YF630AND,792,b4e9dd1b3dfb885b20a0572cf479324145557caa,investment,Account under review for suspicious activity,3/19/2024,1604.59
01JAQ4GDMW8X7CXP07HAVD8VHT,793,43afeec61264d7949b0311c06dd07361ba891b4c,checking,Account exceeded transaction limit,5/20/2024,9573.58
01JAQ4GDMX6GKQ86SKDRJ937JA,794,844b8b36c62314a5a368cb0e3cc22a52e24df676,credit,Account exceeded transaction limit,8/1/2024,3355.36
01JAQ4GDMXNRESS9Z1VH1290R2,795,c9dddd20f9caf8cffe1a1f7d9accaaf25debee0a,credit,Account temporarily restricted due to security concerns,8/2/2024,1377.58
01JAQ4GDMY0HD005JDE4NSYBWB,796,143178161e4bf3a7f8fb3d9dd7a88d6797dc02c7,credit,Account under review for suspicious activity,1/30/2024,5892.6
01JAQ4GDMYG8FNVWKX005RKT2K,797,a4ce3c9bd9cbd1eae0792874b821429d4181d66e,checking,Account temporarily restricted due to security concerns,3/15/2024,9977.77
01JAQ4GDMZ3T259R28RWX29WNP,798,02e543723ee96592f131bbd8b552fda7af0bdc09,checking,Account under review for suspicious activity,5/1/2024,4661.79
01JAQ4GDN0YBN5E1VXC1RWV4MJ,799,564623d34c22770667b6fb0f330e956b426ad212,credit,Account temporarily restricted due to security concerns,8/1/2024,8749.21
01JAQ4GDN0V322C5BA282DDJ9N,800,f6c260a6bd690160764038a5a22af10121e255ba,checking,Account under review for suspicious activity,2/1/2024,6441.49
01JAQ4GDN1CWA7FRC5VDGYJYF4,801,55b3273f3de01018cb9050bf3794f359d4cbee60,credit,Account under review for suspicious activity,5/5/2024,4251.25
01JAQ4GDN2CF67GDB8SZMV539N,802,23cddd3e309a2ebbcc93174013607f6217fd62a3,checking,Account temporarily restricted due to security concerns,7/30/2024,3821.7
01JAQ4GDN2GTCJD1XH59TNC21J,803,04cccea44433b6209e9a550532571cdc9d8020c0,checking,Account temporarily restricted due to security concerns,1/29/2024,2582.96
01JAQ4GDN358MTVNRCCREY6G7W,804,2139ee25b503b85f437555d6b99a4dc0510e6ce9,investment,Account temporarily restricted due to security concerns,4/19/2024,5439.81
01JAQ4GDN3ST7H1MYFKD88134A,805,b73c53eed9f5f464bdc92f9c3b303d36dc22199e,savings,Account under review for suspicious activity,11/11/2023,2306.62
01JAQ4GDN4PWCWJTAZ5CHQWNRG,806,3eaf97e8a8b19e140fd5b3241211ad5406513c8b,investment,Account under review for suspicious activity,2/10/2024,9529.81
01JAQ4GDN5AEYH9DM796GADD9F,807,7e5de31f6e32619f75fc37e3282e17f4eb04e7ea,credit,Account exceeded transaction limit,1/1/2024,6835.41
01JAQ4GDN5JXMN5C86J0Q4F9FA,808,035ce9ec818ae651b614e8cc4530155f72f3e6c7,checking,Account exceeded transaction limit,4/4/2024,3655.5
01JAQ4GDN6H3CVZ1RXSDPZ3PM5,809,6a183d45b6504b6f37e57d6f63307218e04ce7bd,investment,Account under review for suspicious activity,1/10/2024,5920.31
01JAQ4GDN6FDKNE07WEHZZXBA6,810,9a740a4041c20c219caa8d00b5d132ffb1099c10,savings,Account under review for suspicious activity,8/14/2024,7904.35
01JAQ4GDN7SCGB1FMXMED0W46V,811,b4c42c9d282b416c61e4be10d2978f9fb6b100ca,checking,Account temporarily restricted due to security concerns,11/28/2023,8179.23
01JAQ4GDN82CHEVBWDYG23VCYR,812,634303fd9bf8ee1b8a7cb421ecd15b3ccbddae89,credit,Account under review for suspicious activity,4/6/2024,105.11
01JAQ4GDN8WVDHAVNV5TY08YH9,813,ee04ba3e5a33bf5ae15b8202effe4eee77b2d2af,investment,Account under review for suspicious activity,8/25/2024,6388.83
01JAQ4GDN9QT4746MC3VQDZKKZ,814,2ba86b4ede5440da4b2a92a46c3712be716b0dcf,checking,Account temporarily restricted due to security concerns,11/12/2023,5697.17
01JAQ4GDN9MBC5QMBNGB4A75WS,815,8b7577541c3e81ef20e653d1bbc9650827a500a4,investment,Account under review for suspicious activity,9/28/2024,3306.8
01JAQ4GDNADRTEEHKN5SSTE62A,816,be20f75c437248604584e98cd7c8cb916a3d5cfe,savings,Account exceeded transaction limit,4/30/2024,6159.39
01JAQ4GDNB45KN593PFYRBYD0B,817,c6fac9e1bb788a20a8eea677de90ccbcb14daa51,savings,Account temporarily restricted due to security concerns,3/21/2024,9974.49
01JAQ4GDNBV4686XKV37YSDJ24,818,02399999baf4bdc6f4f67bdf90b5cc9ad5806f42,investment,Account temporarily restricted due to security concerns,6/9/2024,5283.24
01JAQ4GDNC3T7S5P2J6H96W2G8,819,c08d0a5534071236d4818490a22f968b7f19b685,credit,Account temporarily restricted due to security concerns,5/29/2024,3689.38
01JAQ4GDNCMR5HF4W03EWA63E7,820,be2627d69c777222f6502eafd5fb147754fb1d08,savings,Account temporarily restricted due to security concerns,7/1/2024,1997.73
01JAQ4GDND5QGPHE2E0F0CG718,821,4738774abfc632c5240ed66fa351b6540d5628af,savings,Account exceeded transaction limit,12/1/2023,4404.47
01JAQ4GDNERMHE0EAJWYCZ3396,822,410338d1c9605bc62fa0f30ef642c10d789533a2,credit,Account under review for suspicious activity,9/29/2024,6374.91
01JAQ4GDNEMMRY6P3RENMAMPHQ,823,3fa17d7a31a7cde3c484215dd70964d9df943d16,investment,Account exceeded transaction limit,7/26/2024,5674.81
01JAQ4GDNFAY6HS8XJWQXRMZGR,824,8e518a375baf0fca1f2358f891ebd2e510dbdff9,credit,Account under review for suspicious activity,10/11/2024,7302.22
01JAQ4GDNFAER8N99NTHKXQ547,825,3c2ab406f803c9b48cfae6c9cb4f88acab037845,credit,Account temporarily restricted due to security concerns,9/12/2024,4467.78
01JAQ4GDNG0KK617CEYQH2ZQYM,826,3a700e3b41ab0a36382e9022c53dfbfb555cd901,checking,Account under review for suspicious activity,11/16/2023,595.55
01JAQ4GDNHKBJTS6YRJ0SSMHZ9,827,33eb1f32c820f8a550fdc05e04284670dcdc0790,checking,Account under review for suspicious activity,7/18/2024,2141.73
01JAQ4GDNH58KQEFTR7KKV2JRM,828,f4558be14cc84c7f9cefb265d0107108868a2a17,checking,Account under review for suspicious activity,1/4/2024,7551.74
01JAQ4GDNJGTWA9BA37YC0AAQP,829,2afab8bf2526ae0337b03f78fa95b8f61da81e06,credit,Account exceeded transaction limit,7/22/2024,8667.79
01JAQ4GDNKA973G7NGMKQ4MTQC,830,ad993169f59fbe6183cb1f198adec0ff44604958,credit,Account under review for suspicious activity,1/27/2024,2624.27
01JAQ4GDNKWH0VCB154CWTMRKM,831,1c5af5274dd39072a6f748ae2e3a753f4d586594,investment,Account exceeded transaction limit,10/23/2023,712.44
01JAQ4GDNM5E5DXS6A02N871WC,832,df251e2118692fea6bafb6a7d22f63b1b2507752,credit,Account under review for suspicious activity,7/3/2024,789.7
01JAQ4GDNMWQ4PCM6283SPCB9A,833,c2abe8718fe66c830fbecd36c927aeb12cfa69e2,credit,Account exceeded transaction limit,7/21/2024,266.08
